Sample.ID,Tool,DBS1,DBS2,DBS3,DBS4,DBS5,DBS6,DBS7,DBS8,DBS9,DBS10,DBS11
Ovary-AdenoCA::S.30,msa_opt,0,157.789701794461,0,33.4915148947586,25.1559753919469,0,0,0,0,0,0
Ovary-AdenoCA::S.31,msa_opt,0,24.0607228112764,0,155.39520377469,0,0,0,0,0,0,0
Ovary-AdenoCA::S.32,msa_opt,0,9.48119001687828,0,0,0,58.863229564299,0,0,0,0,0
Ovary-AdenoCA::S.33,msa_opt,0,25.8637683071019,0,0.356865149826768,0.299574568665874,10.8132735773507,0,0,5.46263186298726,0,0
Ovary-AdenoCA::S.34,msa_opt,0,19.4386578576166,0,0,0.714623434890207,3.32849403456486,0,0,4.43582334110601,0,0
Ovary-AdenoCA::S.35,msa_opt,0,7.98994749307857,0,24.8709785290439,0,0,0,0,30.5722517964599,0,0
Ovary-AdenoCA::S.36,msa_opt,0,157.736088984025,0,31.5374253429554,46.7873671385604,0,0,0,45.5314458545345,0,0
Ovary-AdenoCA::S.37,msa_opt,0,522.779431548198,0,0.841198794687607,0,0,0,0,0,0,0
Ovary-AdenoCA::S.38,msa_opt,0,14.629645635707,0,1.93032429525451,0,0.50237131461596,0,0,9.01432532973532,0,0
Ovary-AdenoCA::S.39,msa_opt,0,2.471839498263,0,135.580168253342,32.5054558027479,12.7157608693699,0,0,0,0,0
Ovary-AdenoCA::S.40,msa_opt,0,61.2021164348067,0,82.6324885867664,1.36140627391516,2.54729389431269,0,0,0,0,0
Ovary-AdenoCA::S.41,msa_opt,0,13.8443009493626,0,77.9438918336293,1.942044982346,4.7290450200652,0,0,7.60027890289653,0,0
Ovary-AdenoCA::S.42,msa_opt,0,5.62037023726168,0,57.9954742604087,5.89084055834612,0,0,0,157.036737908514,0,0
Ovary-AdenoCA::S.43,msa_opt,0,13.5462291432691,0,18.2076144081616,16.2585764303753,164.203580599969,0,0,2.11050066226867,0,0
Ovary-AdenoCA::S.44,msa_opt,0,2.50481473723086,0,91.5442537905128,178.105798341475,21.9121710582614,0,0,6.20729076046045,0,0
Ovary-AdenoCA::S.45,msa_opt,0,140.073487527223,0,28.4635465947977,28.6401434098614,177.334850086799,0,0,0,0,0
Ovary-AdenoCA::S.46,msa_opt,0,9.21198563056417,0,37.4433716507842,8.12043100346324,2.49243091965314,0,0,65.1512295477634,0,0
Ovary-AdenoCA::S.47,msa_opt,0,26.3954701151513,0,97.9818205158481,19.6142256725903,5.87466528061255,0,0,17.2680625204761,0,0
Ovary-AdenoCA::S.48,msa_opt,0,14.0098262914192,0,0,0,0.947920880192354,0,0,3.57541592441888,0,0
Ovary-AdenoCA::S.49,msa_opt,0,116.282301661694,0,31.1190412962997,0,0,0,0,0,0,0
Ovary-AdenoCA::S.50,msa_opt,0,20.5852637967087,0,0.681017505879079,0.0135526702221862,0.0825813346193115,0,0,7.83514961667075,0,0
Ovary-AdenoCA::S.51,msa_opt,0,5.5514559239209,0,6.24279538180092,26.760591611803,121.977707333771,0,0,36.0049810047313,0,0
Ovary-AdenoCA::S.52,msa_opt,0,12.7657610591776,0,0,15.079716123924,49.5908628067986,0,0,6.78769914686112,0,0
Ovary-AdenoCA::S.53,msa_opt,0,37.3723312752268,0,12.5713072438451,0.443067530198105,19.3381711240131,0,0,5.56417475179224,0,0
Ovary-AdenoCA::S.54,msa_opt,0,29.8045018669617,0,1.96998661315351,2.96880527567641,0,0,0,0,0,0
Ovary-AdenoCA::S.55,msa_opt,0,43.329181961341,0,27.2416926279987,70.3262124006014,0,0,0,34.5401384612896,0,0
Ovary-AdenoCA::S.56,msa_opt,0,39.8510757920774,0,113.95976185353,0.740985866604364,50.7530166126801,0,0,0,0,0
Ovary-AdenoCA::S.57,msa_opt,0,3.73266657504058,0,104.558840065443,0.640990001074803,1.03777091053267,0,0,32.0961385782058,0,0
Ovary-AdenoCA::S.58,msa_opt,0,20.2414141767209,0,13.9661923530944,58.0944385750766,12.3375264051118,0,0,8.2156447088066,0,0
Ovary-AdenoCA::S.59,msa_opt,0,46.2085793273401,0,53.1757291632281,0.229970320217072,10.6259482383325,0,0,0,0,0
Ovary-AdenoCA::S.60,msa_opt,0,43.2156517278003,0,40.4531219367887,18.843830053122,14.0785125003522,0,0,3.97360426901739,0,0
Ovary-AdenoCA::S.61,msa_opt,0,9.1143973615446,0,48.2501853795887,86.1772017863995,0.0316995143806686,0,0,4.85831767373283,0,0
Ovary-AdenoCA::S.62,msa_opt,0,51.0390284259527,0,13.2670810496037,0.0150186919489982,0.185730232993623,0,0,2.01630004243341,0,0
Ovary-AdenoCA::S.63,msa_opt,0,31.487136352912,0,32.253769686342,45.9940477374413,1.57806106361458,0,0,63.608109599585,0,0
Ovary-AdenoCA::S.64,msa_opt,0,183.157089434536,0,50.9066425931647,0,8.44794103751754,0,0,0,0,0
Ovary-AdenoCA::S.65,msa_opt,0,3.44679534122419,0,0,2.06430807405774,18.9822339474499,0,0,16.8005711381212,0,0
Ovary-AdenoCA::S.66,msa_opt,0,2.43022623457254,0,7.35617904836961,0.793675468331148,3.06552258354794,0,0,7.13866744081835,0,0
Ovary-AdenoCA::S.67,msa_opt,0,10.5104073797516,0,20.7483725610544,8.9264535159622,1.12072781474788,0,0,6.1362489522911,0,0
Ovary-AdenoCA::S.68,msa_opt,0,11.463667251789,0,4.79778862222336,41.8744194104544,0,0,0,0,0,0
Ovary-AdenoCA::S.69,msa_opt,0,133.185696993196,0,38.785979520012,25.519318320474,3.27917677504738,0,0,0,0,0
Ovary-AdenoCA::S.70,msa_opt,0,111.702312641034,0,17.0308327139756,55.1065830231721,0,0,0,16.8426717697107,0,0
Ovary-AdenoCA::S.71,msa_opt,0,296.091289606414,0,8.27167978982982,0,0,0,0,0,0,0
Ovary-AdenoCA::S.72,msa_opt,0,37.6633830775505,0,0,0,0.232033129909206,0,0,0,0,0
Ovary-AdenoCA::S.73,msa_opt,0,162.355533611593,0,24.490264057401,13.8456795016143,27.8393049718277,0,0,6.88963864718299,0,0
Ovary-AdenoCA::S.74,msa_opt,0,31.4337365863322,0,29.3536893684469,1.6371850578161,38.6839250757872,0,0,0,0,0
Ovary-AdenoCA::S.75,msa_opt,0,1.54615740064212,0,0.104947266903572,0.121942827371332,2.48111988849473,0,0,3.2845176556086,0,0
Ovary-AdenoCA::S.76,msa_opt,0,35.1914888518974,0,0,1.27534247090375,1.60235570750087,0,0,7.92476839052,0,0
Ovary-AdenoCA::S.77,msa_opt,0,42.5204176140307,0,1.09646345576579,0.0475190779298959,81.0637212237268,0,0,67.5896552628288,0,0
Ovary-AdenoCA::S.78,msa_opt,0,25.9554397455502,0,113.868031397752,2.6345949333479,4.91009476099898,0,0,58.1914329503109,0,0
Ovary-AdenoCA::S.79,msa_opt,0,5.18490329269273,0,19.3771683446081,0.425898080231138,1.72282498174379,0,0,7.38062901610689,0,0
Ovary-AdenoCA::S.80,msa_opt,0,16.8788705113689,0,50.400144166977,145.972162626468,0,0,0,0,0,0
Ovary-AdenoCA::S.81,msa_opt,0,20.7846086845029,0,102.878937639631,7.00134007091747,28.9746966328066,0,0,0,0,0
Ovary-AdenoCA::S.82,msa_opt,0,66.3536370821119,0,23.2608423983443,147.578445918042,80.4092489026624,0,0,0,0,0
Ovary-AdenoCA::S.83,msa_opt,0,13.2435365517595,0,40.8035856824321,93.760171736354,0.657016570052392,0,0,3.47288653220048,0,0
Ovary-AdenoCA::S.84,msa_opt,0,138.232655260404,0,185.87707630898,5.01447659964832,9.22858552368168,0,0,0,0,0
Ovary-AdenoCA::S.85,msa_opt,0,10.6457145773503,0,21.15081165941,0.26933206153137,16.5522404085207,0,0,5.00725185231967,0,0
Ovary-AdenoCA::S.86,msa_opt,0,3.77549865936063,0,105.143287952957,0,106.787736104511,0,0,0,0,0
Ovary-AdenoCA::S.87,msa_opt,0,6.92051130850414,0,18.7329862562721,12.3789056595951,0.780882937403615,0,0,1.32213102644275,0,0
Ovary-AdenoCA::S.88,msa_opt,0,290.575781520195,0,24.9403872762944,0,0,0,0,0,0,0
Ovary-AdenoCA::S.89,msa_opt,0,48.8046204948292,0,0.462861353673512,0,0,0,0,51.4708403314605,0,0
Ovary-AdenoCA::S.90,msa_opt,0,24.6031819931486,0,33.5030517565709,0,69.831830552813,0,0,0,0,0
Ovary-AdenoCA::S.91,msa_opt,0,7.8994097147252,0,46.2376481183324,0,31.5483618729946,0,0,4.93187704171054,0,0
Ovary-AdenoCA::S.92,msa_opt,0,24.5876030232131,0,4.11530970011164,0.0444011952866747,0,0,0,29.1719481548226,0,0
Ovary-AdenoCA::S.93,msa_opt,0,1.67921536671527,0,29.8192137822755,0,0,0,0,0,0,0
Ovary-AdenoCA::S.94,msa_opt,0,36.5654755450729,0,45.065917957049,4.71934114581381,119.206766093358,0,0,2.50833177919666,0,0
Ovary-AdenoCA::S.95,msa_opt,0,27.9935055883683,0,16.0358635978537,1.6422283925005,0.448850099665801,0,0,0,0,0
Ovary-AdenoCA::S.96,msa_opt,0,27.9661487699118,0,40.4561903083256,0,0,0,0,0,0,0
Ovary-AdenoCA::S.97,msa_opt,0,31.1965089146734,0,0,22.2478008341869,0.218706566371034,0,0,3.93987545459699,0,0
Ovary-AdenoCA::S.98,msa_opt,0,168.34923570095,0,17.3954134964796,0,0,0,0,0,0,0
Ovary-AdenoCA::S.99,msa_opt,0,6.5301908250537,0,47.271128810209,0,0,0,0,0,0,0
Ovary-AdenoCA::S.100,msa_opt,0,23.1798009134429,0,9.98746108189397,0,0,0,0,0,0,0
Skin-Melanoma::MSI-H.S.1,msa_opt,2917.0532659608,0,0,0,0,90.300900906591,0,0,0,0,0
Skin-Melanoma::MSI-H.S.2,msa_opt,672.980364223958,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.1,msa_opt,231.366187301381,0,0,0,0,5.56181826740205,0,0,0,0,0
Skin-Melanoma::S.2,msa_opt,607.03141754619,0,0,0,0,7.64542042613121,0,0,0,0,0
Skin-Melanoma::S.3,msa_opt,845.443377703206,0,0,0,0,24.1844823357613,0,0,0,0,0
Skin-Melanoma::S.4,msa_opt,1012.56816505473,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.5,msa_opt,3492.37246263604,0,0,0,0,207.671203858392,0,0,0,0,0
Skin-Melanoma::S.6,msa_opt,475.408933944086,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.7,msa_opt,679.047250084032,0,0,0,0,3.27571432901814,0,0,0,0,0
Skin-Melanoma::S.8,msa_opt,994.545828180342,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.9,msa_opt,92.7912145250277,0,0,0,0,1.67390462556529,0,0,0,0,0
Skin-Melanoma::S.10,msa_opt,1864.56065563403,0,0,0,0,9.1409799462607,0,0,0,0,0
Skin-Melanoma::S.11,msa_opt,10.4824300603196,0,0,0,0,1.92508227801878,0,0,0,0,0
Skin-Melanoma::S.12,msa_opt,86.6736420331563,0,0,0,0,16.2134756067444,0,0,0,0,0
Skin-Melanoma::S.13,msa_opt,2956.43900475958,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.14,msa_opt,264.907899006795,0,0,0,0,24.6219746889307,0,0,0,0,0
Skin-Melanoma::S.15,msa_opt,665.410510655576,0,0,0,0,27.1758050592262,0,0,0,0,0
Skin-Melanoma::S.16,msa_opt,3220.33936278013,0,0,0,0,5.97777361589713,0,0,0,0,0
Skin-Melanoma::S.17,msa_opt,289.627093007134,0,0,0,0,33.7348546170239,0,0,0,0,0
Skin-Melanoma::S.18,msa_opt,5415.50865735079,0,0,0,0,3.08678574672458,0,0,0,0,0
Skin-Melanoma::S.19,msa_opt,102.497104310704,0,0,0,0,2.13464790889121,0,0,0,0,0
Skin-Melanoma::S.20,msa_opt,4840.92790298287,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.21,msa_opt,219.849833780328,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.22,msa_opt,2062.76096288782,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.23,msa_opt,1912.67207939369,0,0,0,0,4.32773634121602,0,0,0,0,0
Skin-Melanoma::S.24,msa_opt,1849.72541091225,0,0,0,0,27.2468373551914,0,0,0,0,0
Skin-Melanoma::S.25,msa_opt,417.826923550299,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.26,msa_opt,522.365861953903,0,0,0,0,25.453696569688,0,0,0,0,0
Skin-Melanoma::S.27,msa_opt,1233.55486506247,0,0,0,0,4.93784121659012,0,0,0,0,0
Skin-Melanoma::S.28,msa_opt,473.894291175888,0,0,0,0,13.4439494675973,0,0,0,0,0
Skin-Melanoma::S.29,msa_opt,1471.43986888156,0,0,0,0,5.68037941939402,0,0,0,0,0
Skin-Melanoma::S.30,msa_opt,1332.55559014418,0,0,0,0,17.9816575831144,0,0,0,0,0
Skin-Melanoma::S.31,msa_opt,572.281425944075,0,0,0,0,10.0012522231043,0,0,0,0,0
Skin-Melanoma::S.32,msa_opt,819.620077325371,0,0,0,0,0.905138461779155,0,0,0,0,0
Skin-Melanoma::S.33,msa_opt,32.3320482718949,0,0,0,0,9.25641582969403,0,0,0,0,0
Skin-Melanoma::S.34,msa_opt,1394.19599241034,0,0,0,0,16.9039565476251,0,0,0,0,0
Skin-Melanoma::S.35,msa_opt,3474.6429359936,0,0,0,0,116.07401179412,0,0,0,0,0
Skin-Melanoma::S.36,msa_opt,500.108791557595,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.37,msa_opt,25.6089707045948,0,0,0,0,1.78880830616013,0,0,0,0,0
Skin-Melanoma::S.38,msa_opt,881.801821618736,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.39,msa_opt,5499.76444812988,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.40,msa_opt,208.305844403703,0,0,0,0,17.3817691532439,0,0,0,0,0
Skin-Melanoma::S.41,msa_opt,2345.61381926388,0,0,0,0,28.8904180502127,0,0,0,0,0
Skin-Melanoma::S.42,msa_opt,10358.4670913734,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.43,msa_opt,3326.17344242208,0,0,0,0,55.3238982395155,0,0,0,0,0
Skin-Melanoma::S.44,msa_opt,2469.70392669036,0,0,0,0,30.2668303456317,0,0,0,0,0
Skin-Melanoma::S.45,msa_opt,1440.32043505087,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.46,msa_opt,2707.62187691914,0,0,0,0,15.1730587881949,0,0,0,0,0
Skin-Melanoma::S.47,msa_opt,9471.8865106868,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.48,msa_opt,5578.93735910376,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.49,msa_opt,1161.82317247413,0,0,0,0,39.2940902339353,0,0,0,0,0
Skin-Melanoma::S.50,msa_opt,2642.03268527394,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.51,msa_opt,1013.81927772542,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.52,msa_opt,1182.2285686259,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.53,msa_opt,154.804570651827,0,0,0,0,14.1848434329238,0,0,0,0,0
Skin-Melanoma::S.54,msa_opt,69.7208907873679,0,0,0,0,9.02413894740636,0,0,0,0,0
Skin-Melanoma::S.55,msa_opt,5594.50766110275,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.56,msa_opt,3771.45812794674,0,0,0,0,14.6355803724643,0,0,0,0,0
Skin-Melanoma::S.57,msa_opt,4002.58638107995,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.58,msa_opt,453.933022543318,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.59,msa_opt,800.76350252088,0,0,0,0,19.5750105297066,0,0,0,0,0
Skin-Melanoma::S.60,msa_opt,11019.2041333877,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.61,msa_opt,668.427285941754,0,0,0,0,5.60686754028297,0,0,0,0,0
Skin-Melanoma::S.62,msa_opt,1777.9445297984,0,0,0,0,21.0338485742482,0,0,0,0,0
Skin-Melanoma::S.63,msa_opt,1109.63424303806,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.64,msa_opt,558.162223708422,0,0,0,0,34.9441730652868,0,0,0,0,0
Skin-Melanoma::S.65,msa_opt,1109.89859682055,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.66,msa_opt,165.632054293062,0,0,0,0,39.2881442695757,0,0,0,0,0
Skin-Melanoma::S.67,msa_opt,85.8351966092223,0,0,0,0,5.99148195049165,0,0,0,0,0
Skin-Melanoma::S.68,msa_opt,507.087030376724,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.69,msa_opt,6294.44977344191,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.70,msa_opt,8677.21362533515,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.71,msa_opt,2752.76691587285,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.72,msa_opt,61.8291444346986,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.73,msa_opt,537.884311125351,0,0,0,0,3.52824498644809,0,0,0,0,0
Skin-Melanoma::S.74,msa_opt,94.6320896488014,0,0,0,0,3.14793758830695,0,0,0,0,0
Skin-Melanoma::S.75,msa_opt,1103.17937710984,0,0,0,0,0.43209611460332,0,0,0,0,0
Skin-Melanoma::S.76,msa_opt,209.935599158191,0,0,0,0,1.96396059404931,0,0,0,0,0
Skin-Melanoma::S.77,msa_opt,3362.50030222649,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.78,msa_opt,455.133731170424,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.79,msa_opt,898.687687550901,0,0,0,0,3.02082768128875,0,0,0,0,0
Skin-Melanoma::S.80,msa_opt,2243.33879158292,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.81,msa_opt,162.261899783546,0,0,0,0,7.86349659302034,0,0,0,0,0
Skin-Melanoma::S.82,msa_opt,5843.06568400871,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.83,msa_opt,17810.0397594068,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.84,msa_opt,24616.0167107083,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.85,msa_opt,1617.63123231711,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.86,msa_opt,16682.0241369754,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.87,msa_opt,513.048686125574,0,0,0,0,17.4572086746749,0,0,0,0,0
Skin-Melanoma::S.88,msa_opt,488.81538744686,0,0,0,0,81.1925830409924,0,0,0,0,0
Skin-Melanoma::S.89,msa_opt,439.775628294116,0,0,0,0,5.77701556383309,0,0,0,0,0
Skin-Melanoma::S.90,msa_opt,605.702967378315,0,0,0,0,16.1505773565404,0,0,0,0,0
Skin-Melanoma::S.91,msa_opt,823.03310423764,0,0,0,0,2.2759207366831,0,0,0,0,0
Skin-Melanoma::S.92,msa_opt,179.202725428032,0,0,0,0,18.3262532777342,0,0,0,0,0
Skin-Melanoma::S.93,msa_opt,390.60156540666,0,0,0,0,2.89391326209753,0,0,0,0,0
Skin-Melanoma::S.94,msa_opt,1136.78690324088,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.95,msa_opt,3197.00757437388,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.96,msa_opt,893.953212898908,0,0,0,0,7.19961730242083,0,0,0,0,0
Skin-Melanoma::S.97,msa_opt,1947.98244073182,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.98,msa_opt,6456.87941587894,0,0,0,0,0,0,0,0,0,0
Stomach-AdenoCA::MSI-H.S.1,msa_opt,0,1.97948882103443,23.3160456933082,53.0234339490287,1.58421436719485,0,139.141044054009,0,7.83704528116789,34.8870335332988,0
Stomach-AdenoCA::MSI-H.S.2,msa_opt,0,0,63.2825364435616,22.7680972314863,0,0,24.2854851928494,0,109.668376156925,100.662625182668,0
Stomach-AdenoCA::MSI-H.S.3,msa_opt,0,11.3296696662242,0,2.01943738719419,0,0,167.846824518385,0,0,93.0694712398046,0
Stomach-AdenoCA::MSI-H.S.4,msa_opt,0,0,0,0,0,0,10.5976452837479,0,42.011090238325,0,0
Stomach-AdenoCA::MSI-H.S.5,msa_opt,0,2.14385928073813,0,22.8110289446152,1.15364470130265,0,44.8505199777456,0,72.1895367739325,0,0
Stomach-AdenoCA::MSI-H.S.6,msa_opt,0,29.5194436097377,35.0398159337716,0,0,0,69.5671704938777,0,52.930915972315,3.61936251315585,0
Stomach-AdenoCA::MSI-H.S.7,msa_opt,0,11.3688109849462,3.28544613606413,13.025020853357,0,0,9.51682326505893,0,113.524690862438,0,0
Stomach-AdenoCA::MSI-H.S.8,msa_opt,0,0,63.9550911072841,5.09011606702435,0,0,64.6503673864566,0,17.7267701740873,0,0
Stomach-AdenoCA::MSI-H.S.9,msa_opt,0,0,67.2424025359182,0,0,0,26.1017431784796,0,83.5554316264982,0,0
Stomach-AdenoCA::MSI-H.S.10,msa_opt,0,8.64315230711521,54.5524072548675,3.69308585559277,6.09136164303437,0,61.0358638704164,0,56.9107256947392,2.80460089013442,0
Stomach-AdenoCA::MSI-H.S.11,msa_opt,0,9.75806942452041,2.60836523662671,19.4776907064308,0,0,74.8925623482366,0,86.4542355043955,0.149920814649647,0
Stomach-AdenoCA::MSI-H.S.12,msa_opt,0,9.92520660242537,19.9407801992991,6.37179117797392,1.89619990868354,0,204.932869922542,0,103.417055119695,13.697524338832,0
Stomach-AdenoCA::MSI-H.S.13,msa_opt,0,0.577036858644048,45.7563488212719,11.4636976120813,0,0,50.0024589149335,0,1.47411718267066,9.28575095491824,0
Stomach-AdenoCA::MSI-H.S.14,msa_opt,0,0.674009979690175,51.4835702400085,4.66554372166501,0,0,15.9714430610553,0,23.448144724525,10.9857409425261,0
Stomach-AdenoCA::MSI-H.S.15,msa_opt,0,6.79816993061237,5.54759956772829,0,0.00252434393759764,0,17.4549355174401,0,31.6812640704751,0,0
Stomach-AdenoCA::MSI-H.S.16,msa_opt,0,0,52.1486637397731,0,0,0,126.471150812307,0,0,0,0
Stomach-AdenoCA::MSI-H.S.17,msa_opt,0,14.7422045219712,101.903714737525,23.412663901859,2.48307204740553,0,101.642614956069,0,39.2934670728451,4.48246581274782,0
Stomach-AdenoCA::MSI-H.S.18,msa_opt,0,7.64209983250575,3.64513136272285,43.2149384283448,0,0,67.0305360909179,0,40.113141472262,0.893749746000656,0
Stomach-AdenoCA::MSI-H.S.19,msa_opt,0,7.21414209146716,7.21028275108053,5.11710765131627,0,0,40.7728137653969,0,56.9268318214656,1.85396842823519,0
Stomach-AdenoCA::MSI-H.S.20,msa_opt,0,0,49.8927468981129,9.86264642150001,0,0,204.960471894595,0,17.0356583001467,18.3015561489906,0
Stomach-AdenoCA::MSI-H.S.21,msa_opt,0,5.58274280407103,2.52161367719895,0.790873391797635,0.0694389679344223,0,21.3796745985065,0,36.5444720308636,0.26763614651215,0
Stomach-AdenoCA::MSI-H.S.22,msa_opt,0,0,10.1911264789799,20.2846663356331,1.0875619301472,0,51.7949076417605,0,6.17511357033231,1.36354566644569,0
Stomach-AdenoCA::MSI-H.S.23,msa_opt,0,0.750582424555886,40.0696558294829,21.3314583274352,0,0,14.0534858215023,0,103.320124771134,0,0
Stomach-AdenoCA::MSI-H.S.24,msa_opt,0,8.08842368069798,52.3538107895251,1.91590666922172,0,0,42.69683459304,0,23.3778478648916,0,0
Stomach-AdenoCA::MSI-H.S.25,msa_opt,0,2.76075495190741,0,4.47656889997469,0,0,55.4228433745481,0,7.33123827073751,0.656798220563837,0
Stomach-AdenoCA::MSI-H.S.26,msa_opt,0,0,11.2498854632,4.59364317357355,0,0,36.5272347546984,0,64.0067901745464,34.3112778491118,0
Stomach-AdenoCA::MSI-H.S.27,msa_opt,0,6.86708065163595,87.1518856082998,22.9666684768281,0.56513567549294,0,46.3484021326474,0,116.360134603543,2.11165328741809,0
Stomach-AdenoCA::MSI-H.S.28,msa_opt,0,4.85968203338055,0,0,0,0,89.6928201270868,0,75.6377450055327,0.646933338761339,0
Stomach-AdenoCA::MSI-H.S.29,msa_opt,0,2.43733926836009,65.7506691601356,5.28266940086187,0,0,33.5021743837647,0,118.642289759451,3.71640143530842,0
Stomach-AdenoCA::MSI-H.S.30,msa_opt,0,2.37261456890273,147.317306416687,1.08522641983132,0,0,105.627996358802,0,32.2591331870379,0,0
Stomach-AdenoCA::MSI-H.S.31,msa_opt,0,3.84711441523398,34.1104442880929,28.8876814833377,0,0,94.0312430725848,0,20.5855132813849,134.612448764524,0
Stomach-AdenoCA::MSI-H.S.32,msa_opt,0,8.31376604557941,1.13360507212426,0,0.175206736400382,0,225.039674042691,0,0,0,0
Stomach-AdenoCA::MSI-H.S.33,msa_opt,0,70.7469902774347,46.3745861048086,0,0.172172218182836,0,26.8254467752204,0,0,0,0
Stomach-AdenoCA::MSI-H.S.34,msa_opt,0,34.3815857313473,58.4874613951193,33.3462680603371,0,0,28.3375461372059,0,28.6930584310527,6.63142339737819,0
Stomach-AdenoCA::S.1,msa_opt,0,4.13970365185095,212.680804432129,54.426311671712,0,0,79.2622175545059,0,3.86482983814959,0,0
Stomach-AdenoCA::S.2,msa_opt,0,12.1152936161043,17.4198511111581,71.9789721762927,154.909805649723,0,0.85877161143006,0,3.98491123109851,0,0
Stomach-AdenoCA::S.3,msa_opt,0,74.9142774353021,0,61.1494372108264,1.57031713510195,0,58.0465354313458,0,1.57166656812067,0,0
Stomach-AdenoCA::S.4,msa_opt,0,52.8087859182194,0.836287963723179,45.807960405261,1.78506239949213,0,4.63755314787462,0,12.5755080578023,1.79657229673465,0
Stomach-AdenoCA::S.5,msa_opt,0,89.0952236696031,5.73327256729563,45.1249307909929,0,0,0,0,7.17937766340807,0,0
Stomach-AdenoCA::S.6,msa_opt,0,30.6359452186355,11.1511559026558,47.4216755750322,0,0,118.019362129957,0,14.1063111444544,0,0
Stomach-AdenoCA::S.7,msa_opt,0,26.2838983435901,0,24.8272829201231,1.19668784323571,0,194.638001711441,0,14.8681900028731,0.0632370062157031,0
Stomach-AdenoCA::S.8,msa_opt,0,32.9324790419947,33.3742593767404,59.6882262721801,1.97833228960634,0,164.8386096231,0,0,0,0
Stomach-AdenoCA::S.9,msa_opt,0,0.951929759996636,6.89861188897119,87.913416165225,0,0,191.122400898203,0,3.52038160510066,0,0
Stomach-AdenoCA::S.10,msa_opt,0,5.38310425035235,5.77744714759144,60.0852833762297,0,0,177.723911807825,0,0,6.6533086892032,0
Stomach-AdenoCA::S.11,msa_opt,0,34.1243021326087,0,81.8235337290999,0.0868314498500213,0,87.0728432025095,0,1.89632846093565,0.144549055001756,0
Stomach-AdenoCA::S.12,msa_opt,0,37.5768337144591,7.28112634180927,15.6230773065741,0,0,0,0,10.5518842127395,0,0
Stomach-AdenoCA::S.13,msa_opt,0,57.5924850870623,0,257.179218994665,0,0,37.282476054706,0,0,0.0357513289886129,0
Stomach-AdenoCA::S.14,msa_opt,0,80.2376797060065,0,303.917997341359,0,0,0,0,0,4.58264208110335,0
Stomach-AdenoCA::S.15,msa_opt,0,185.168046836452,3.88133281298772,58.0406086882175,1.19385163121803,0,0,0,0,0,0
Stomach-AdenoCA::S.16,msa_opt,0,100.400934809402,4.81262901811736,11.3486506575773,0,0,34.6062862078761,0,6.17972226939672,0,0
Stomach-AdenoCA::S.17,msa_opt,0,103.377689336413,0,116.479606801905,0,0,0,0,0,0,0
Stomach-AdenoCA::S.18,msa_opt,0,44.224190073832,4.45339036683842,0,0,0,166.703413489534,0,0,0,0
Stomach-AdenoCA::S.19,msa_opt,0,26.4446648548663,0,112.648065599841,0,0,0,0,0,0,0
